target_score,accuracy,adjusted_balanced_accuracy,f1_weighted,geometric_mean,roc_auc_ovo,roc_auc_ovr,roc_auc_ovo_weighted,roc_auc_ovr_weighted,fit_time,predict_time
roc_auc_ovo,0.6237446948729126,0.29381724917016516,0.6001042719688249,0.46922498242189226,0.7517755875179951,0.7497301296342288,0.7472500940841804,0.7410877326896246,2.2158244609832765,0.06350564956665035
roc_auc_ovr_weighted,0.6229017002461574,0.29496370450144604,0.6006690072988762,0.4737504421392325,0.7449293027088781,0.7448774493104584,0.7422438324300693,0.7379845294688037,2.4134707927703856,0.05390052795410152
accuracy,0.6229017002461574,0.29496370450144604,0.6006690072988762,0.4737504421392325,0.7449293027088781,0.7448774493104584,0.7422438324300693,0.7379845294688037,2.4354859828948974,0.05369758605957026
f1_weighted,0.6229017002461574,0.29496370450144604,0.6006690072988762,0.4737504421392325,0.7449293027088781,0.7448774493104584,0.7422438324300693,0.7379845294688037,2.4354859828948974,0.05369758605957026
roc_auc_ovo_weighted,0.6229017002461574,0.29496370450144604,0.6006690072988762,0.4737504421392325,0.7449293027088781,0.7448774493104584,0.7422438324300693,0.7379845294688037,2.4354859828948974,0.05369758605957026
roc_auc_ovr,0.6229017002461574,0.29496370450144604,0.6006690072988762,0.4737504421392325,0.7449293027088781,0.7448774493104584,0.7422438324300693,0.7379845294688037,2.4354859828948974,0.05369758605957026
balanced_accuracy,0.6172638512442989,0.3334187945832691,0.6063629278402637,0.5194242910688746,0.7605391449188122,0.7554250321547308,0.7530966807751447,0.7431599891277828,2.103152942657471,0.04188838005065912
geometric_mean,0.6172638512442989,0.3334187945832691,0.6063629278402637,0.5194242910688746,0.7605391449188122,0.7554250321547308,0.7530966807751447,0.7431599891277828,2.103152942657471,0.04188838005065912
