,param_C,mean_test_score
0,0.016591400233736085,-0.7990104412945365
1,8020.926152914172,-0.7990548957708394
2,7.594908647888714,-0.7990547204681515
3,0.00018448494667907853,-0.84053853586116
4,0.00025906707739723275,-0.8274689975071294
5,0.47748081089653666,-0.799052147691975
6,1.663016722050822e-05,-1.008044322992542
7,187.39030866445944,-0.7990548888183872
8,1.7533693991680015,-0.7990541384828816
9,2.814183342742093,-0.7990544232108963
10,1.695443706166163e-06,-1.0865283045302805
11,3.3550791102373125e-06,-1.0754619893463602
12,1.8739348748707435e-05,-0.9999667145269633
13,0.00018106041875243264,-0.8413668245865857
14,0.00028855421909790166,-0.8240486620879759
15,0.2396348037505133,-0.7990495099610337
16,0.48545439905433874,-0.7990521920953206
17,11.380837614857116,-0.7990547787992096
18,142.1694496729682,-0.7990548865541925
19,245.07836377747594,-0.7990548904939943
20,533.1896668052995,-0.7990548934351889
21,0.00014218558952369456,-0.853096854213254
22,0.00022411375384540376,-0.8326081067669227
23,0.0007055097107158616,-0.8064043553249438
24,0.003200484146760129,-0.7994351845337906
25,0.004366682535082346,-0.7992039662928057
26,0.385803884305235,-0.7990515080406486
27,0.6176829694306838,-0.7990527634877131
28,5.0595996185741665,-0.799054632678598
29,27.239817162280595,-0.7990548469771518
30,39.162461546058054,-0.7990548618795899
31,65.75384438097448,-0.7990548756511063
32,0.1192415990850905,-0.7990444365237424
33,0.1497042931399777,-0.7990464475191704
34,0.2656143276850595,-0.7990500208394811
35,0.5657282162629093,-0.7990525703838229
36,0.6608087874024033,-0.7990529009924522
37,6.211311329383153,-0.7990546814309005
38,7.8592809431314,-0.79905472636474
39,22.493553784527172,-0.799054836649914
40,52.19177824358985,-0.7990548703805527
41,62.579918141571625,-0.7990548746223676
42,81.08874421334596,-0.7990548794870838
43,0.2442605141472523,-0.7990496086077612
44,0.3162999259597189,-0.7990507822734572
45,0.6067180482783736,-0.7990527254506705
46,1.4322053930600223,-0.7990539695586585
47,1.7086380193139865,-0.7990541187441469
48,21.782951579472723,-0.7990548347165434
49,28.458834788999873,-0.7990548490737488
50,93.97405790683841,-0.7990548817424588
51,109.29420871166231,-0.7990548837320373
52,244.49625083273824,-0.7990548904810353
53,300.48840297039567,-0.7990548914976874
54,403.32829748716887,-0.7990548926296339
55,525.8816900852818,-0.7990548934004204
56,0.28405942115377136,-0.7990503284776607
57,0.3350581694353287,-0.7990510070955694
58,0.5079840515283681,-0.7990523101439799
59,0.8793506316698481,-0.7990533923370616
60,0.9843022469588015,-0.7990535513761965
61,5.004758524077578,-0.7990546297983794
62,5.033460834402252,-0.799054631313622
63,5.936858877401462,-0.7990546715276604
64,12.735003559380528,-0.799054791247322
65,14.024982561907612,-0.7990548008710308
66,14.42249451050269,-0.7990548034898163
67,21.215925245356942,-0.799054833080937
68,23.458533866069946,-0.7990548390879151
69,26.761818063573322,-0.7990548461029212
70,32.29859181386039,-0.7990548546436673
71,38.26491083293747,-0.799054861080891
72,154.90550691222714,-0.7990548873256047
73,0.1879373922044296,-0.799048091587569
74,0.2515402362042533,-0.799049756746983
75,0.524393129456881,-0.7990523898361078
76,1.381524297405567,-0.7990539357677439
77,1.68577973928604,-0.7990541082548857
78,29.75636624333081,-0.7990548511166986
79,40.22735328965011,-0.7990548627809809
80,154.74963902128948,-0.7990548873169313
81,183.48607617168838,-0.7990548886669198
82,454.9642998267233,-0.7990548930050139
83,574.091029935245,-0.7990548936134404
