,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_intercept,param_solver,param_positive,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,133.70179327329,27.268168091234728,20.809045394261677,11.992303287919958,0.2,False,auto,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'auto'}",0.6866147146179502,0.685504127664013,0.68789451873776,0.6866711203399077,0.0009766877957206287,3
1,183.79273200035095,46.65588246529374,19.611127217610676,3.7193493819156815,0.2,False,lsqr,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'lsqr'}",0.6767761158978544,0.6774587861837538,0.6785126510946983,0.6775825177254354,0.0007143158700344592,30
2,336.92238847414654,41.69850359706695,18.043453057607014,9.359800327045177,0.2,False,svd,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'svd'}",0.6866147146179502,0.685504127664013,0.68789451873776,0.6866711203399077,0.0009766877957206287,3
3,115.75974265734355,40.15932282957173,16.824116468429565,10.98137313186473,0.2,True,auto,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'auto'}",0.6865528789733087,0.6858444356529381,0.6879267375069369,0.6867746840443946,0.0008644433160368879,1
4,193.61708490053812,47.59440732792371,52.322522242863975,8.848987755754811,0.2,True,lsqr,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'lsqr'}",0.677727343452549,0.6818048426409975,0.6811124067871356,0.6802148642935607,0.001781513739076767,21
5,270.0509982903798,66.41201258060491,34.4475728670756,18.996465374871054,0.2,True,svd,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'svd'}",0.6865528789733087,0.6858444356529381,0.6879267375069369,0.6867746840443946,0.0008644433160368879,1
6,151.89424363772073,46.86022550522373,12.140852451324463,11.779781808734475,0.4,False,auto,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'auto'}",0.6859311323298032,0.6859568285563187,0.6878844546416641,0.6865908051759287,0.0009148084605214897,11
7,175.25597389539084,57.18408030673307,45.93004814783732,13.210866108844002,0.4,False,lsqr,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'lsqr'}",0.6769655904446057,0.6775095064109804,0.6786331117524549,0.6777027362026803,0.0006943390825492833,28
8,303.44815333684284,18.43141600309526,4.507450819015503,0.46896385576283595,0.4,False,svd,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'svd'}",0.6859311323298032,0.6859568285563187,0.6878844546416641,0.6865908051759287,0.0009148084605214897,11
9,100.3138341108958,24.758366457697367,12.945050795873007,10.183396252058245,0.4,True,auto,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'auto'}",0.6861406071191684,0.685859830514465,0.6879289330438046,0.686643123559146,0.0009164018036377587,5
10,190.1564093430837,21.946851791925233,39.98926488558451,2.897124892358592,0.4,True,lsqr,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'lsqr'}",0.6779527811332597,0.6808437658194917,0.6810940705259587,0.6799635391595701,0.0014254879847028707,24
11,251.45787088076273,16.978700809411503,18.77516182263692,10.232048681961833,0.4,True,svd,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'svd'}",0.6861406071191684,0.685859830514465,0.6879289330438046,0.686643123559146,0.0009164018036377587,5
12,170.19236906369528,18.61072041249657,6.691460291544597,1.104728908281951,0.6,False,auto,,"{'alpha': 0.6, 'fit_intercept': False, 'solver': 'auto'}",0.6856076953047078,0.6862392544077397,0.687663052979179,0.6865033342305421,0.0008596229433538188,19
13,126.06336275736491,25.194253459928206,25.87214930852254,12.221567311364971,0.6,False,lsqr,,"{'alpha': 0.6, 'fit_intercept': False, 'solver': 'lsqr'}",0.677043729023258,0.6774879368360168,0.6787949086243631,0.6777755248278794,0.0007432754709748083,27
14,309.5158929824829,76.43759758351307,27.54186773300171,31.07594042790774,0.6,False,svd,,"{'alpha': 0.6, 'fit_intercept': False, 'solver': 'svd'}",0.6856076953047078,0.6862392544077397,0.687663052979179,0.6865033342305421,0.0008596229433538188,19
15,167.76398134231567,97.05089462261118,9.577614863713583,7.497811228768289,0.6,True,auto,,"{'alpha': 0.6, 'fit_intercept': True, 'solver': 'auto'}",0.6859915616105822,0.6859052841007389,0.6879384899719644,0.6866117785610951,0.0009387876323479298,9
16,233.94691077868143,106.67174596483108,23.904653310775757,5.882520458502176,0.6,True,lsqr,,"{'alpha': 0.6, 'fit_intercept': True, 'solver': 'lsqr'}",0.6780580121263627,0.6807470239761723,0.6813121634471312,0.6800390665165553,0.001419689644038474,22
17,368.8815180460612,166.98214764706083,28.70247483253479,28.90494388018815,0.6,True,svd,,"{'alpha': 0.6, 'fit_intercept': True, 'solver': 'svd'}",0.6859915616105822,0.6859052841007389,0.6879384899719644,0.6866117785610951,0.0009387876323479298,9
18,84.68729257583618,15.009523502115448,16.293184836705525,11.243874076510677,0.8,False,auto,,"{'alpha': 0.8, 'fit_intercept': False, 'solver': 'auto'}",0.6855317779323554,0.6861715699866364,0.6878579453957778,0.6865204311049232,0.0009811699910007071,15
19,256.1738358338674,83.49614723523291,50.983830054601036,31.494959312300544,0.8,False,lsqr,,"{'alpha': 0.8, 'fit_intercept': False, 'solver': 'lsqr'}",0.6770749379133333,0.6772162072349887,0.6786453037006673,0.6776454829496631,0.0007093285115347984,29
20,218.8315031528473,1.0357431968380453,7.606273094813029,0.14156701355073903,0.8,False,svd,,"{'alpha': 0.8, 'fit_intercept': False, 'solver': 'svd'}",0.6855317779323554,0.6861715699866364,0.6878579453957778,0.6865204311049232,0.0009811699910007071,15
21,125.70835041999817,77.36549567255771,23.85347326596578,19.882440734643424,0.8,True,auto,,"{'alpha': 0.8, 'fit_intercept': True, 'solver': 'auto'}",0.6855438014222542,0.686142582302861,0.6880825906174795,0.6865896581141983,0.001083595936457318,13
22,159.15593457221985,2.418456600512777,10.604118506113688,3.541262905554593,0.8,True,lsqr,,"{'alpha': 0.8, 'fit_intercept': True, 'solver': 'lsqr'}",0.6776543923904933,0.6806090147606443,0.6813723430903957,0.6798785834138444,0.00160331673228075,25
23,296.2051609357198,75.78671256383429,25.940231164296467,29.60324571005754,0.8,True,svd,,"{'alpha': 0.8, 'fit_intercept': True, 'solver': 'svd'}",0.6855438014222542,0.686142582302861,0.6880825906174795,0.6865896581141983,0.001083595936457318,13
24,128.72478993733725,45.946837427113294,17.15958301226298,19.11273502462995,1.0,False,auto,,"{'alpha': 1.0, 'fit_intercept': False, 'solver': 'auto'}",0.6852179802223715,0.6862970574208874,0.6880275771404379,0.6865142049278989,0.001157244857510906,17
25,200.824560880661,57.202704736889125,28.436991771062214,17.241475484055922,1.0,False,lsqr,,"{'alpha': 1.0, 'fit_intercept': False, 'solver': 'lsqr'}",0.6771781106686238,0.6772203237106131,0.6791528826759489,0.6778504390183953,0.000921127966518846,26
26,266.3292242685954,47.04768267315644,42.04705421129862,24.435180588925252,1.0,False,svd,,"{'alpha': 1.0, 'fit_intercept': False, 'solver': 'svd'}",0.6852179802223715,0.6862970574208874,0.6880275771404379,0.6865142049278989,0.001157244857510906,17
27,125.49433954556783,49.974195470488105,4.372734308242798,0.4740703918664178,1.0,True,auto,,"{'alpha': 1.0, 'fit_intercept': True, 'solver': 'auto'}",0.684981496862687,0.6865901795227014,0.6882646510510821,0.6866121091454902,0.0013404317805495803,7
28,222.28897833824158,15.839740547498764,43.47465372085571,23.245613270866542,1.0,True,lsqr,,"{'alpha': 1.0, 'fit_intercept': True, 'solver': 'lsqr'}",0.6779464575570259,0.6808367668777016,0.6812364831143415,0.680006569183023,0.001465830413368638,23
29,247.55452148119608,8.583686419637113,37.50923768679301,13.711197357110484,1.0,True,svd,,"{'alpha': 1.0, 'fit_intercept': True, 'solver': 'svd'}",0.684981496862687,0.6865901795227014,0.6882646510510821,0.6866121091454902,0.0013404317805495803,7
