,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
0,144.13273310661316,10.29386552019382,4.6193907260894775,0.852985345273455,eigen,{'solver': 'eigen'},0.7060215073423958,0.7066692163132732,0.7089994652958906,0.7072300629838532,0.0012787937373742383,1,-0.6914312314149954,-0.6972148760267797,-0.690931404265961,-0.6931925039025787,0.0028515568758007486,3
1,120.38732520739238,19.93255117745427,9.896316051483154,4.890934561021416,lsqr,{'solver': 'lsqr'},0.7060215073423958,0.7066692163132732,0.7089994652958906,0.7072300629838532,0.0012787937373742383,1,-0.6914312314149917,-0.6972148760267428,-0.6909314042659752,-0.69319250390257,0.0028515568757804155,2
2,163.1421746412913,32.775648451083946,2.2947797775268555,1.0401938880841952,svd,{'solver': 'svd'},0.7060215073423958,0.7066692163132732,0.7089994652958906,0.7072300629838532,0.0012787937373742383,1,-0.6914284161713202,-0.697211749490563,-0.6909286456565683,-0.6931896037728172,0.002851395538204585,1
