,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_intercept,param_solver,param_positive,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,113.09216046333313,45.57854116791059,28.655447324117024,20.40932713565395,0.2,False,auto,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'auto'}",0.7073206720455846,0.7081585845086956,0.7103087199375823,0.7085959921639541,0.0012584651084759397,3
1,139.07940220832825,29.6711587435017,44.77002231280009,13.040175254771091,0.2,False,lsqr,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'lsqr'}",0.7008996703235483,0.7011503850692408,0.7036175962785493,0.7018892172237794,0.0012264270840269243,26
2,417.424118121465,43.996362310087626,42.366485595703125,1.477612369158558,0.2,False,svd,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'svd'}",0.7073206720455846,0.7081585845086956,0.7103087199375823,0.7085959921639541,0.0012584651084759397,3
3,134.7645362218221,28.51171208270937,5.7779537836710615,0.6154756623615484,0.2,True,auto,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'auto'}",0.7071137377114348,0.7079759340494424,0.7097611031952037,0.708283591652027,0.001102459644456815,9
4,169.70736042658487,20.95650962540542,23.49780511856079,1.0290870748979546,0.2,True,lsqr,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'lsqr'}",0.7011034427757875,0.702396413552096,0.7041899902977372,0.7025632822085403,0.0012655901818759193,22
5,227.29191517829895,126.12818808852508,25.987807432810467,7.444731452296709,0.2,True,svd,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'svd'}",0.7071137377114348,0.7079759340494424,0.7097611031952037,0.708283591652027,0.001102459644456815,9
6,50.02591220537821,3.676068184164302,33.82032283147176,37.48093389636675,0.4,False,auto,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'auto'}",0.7072394344920676,0.7083827075977035,0.7099939640765971,0.708538702055456,0.001129928909607203,5
7,207.80204542477927,31.748916089363195,14.714522202809652,14.551342316711937,0.4,False,lsqr,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'lsqr'}",0.7008504447329033,0.7010767206187721,0.702793812898045,0.7015736594165735,0.000867710044846687,28
8,389.04416306813556,74.04481621347875,21.998624722162884,12.611933971532684,0.4,False,svd,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'svd'}",0.7072394344920676,0.7083827075977035,0.7099939640765971,0.708538702055456,0.001129928909607203,5
9,50.817814668019615,2.754073376134384,1.621808608373006,0.7744062565962652,0.4,True,auto,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'auto'}",0.7072909540903828,0.7083293674379618,0.7101738172095785,0.7085980462459743,0.0011921594321261469,1
10,140.93957416216531,12.720924851630869,23.875134468078613,4.285550378532647,0.4,True,lsqr,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'lsqr'}",0.7014111222988975,0.7024216841900545,0.7039773028777611,0.7026033697889044,0.0010554865966166985,21
11,318.04275782903034,98.4986478184493,17.312512477238972,18.166281132029432,0.4,True,svd,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'svd'}",0.7072909540903828,0.7083293674379618,0.7101738172095785,0.7085980462459743,0.0011921594321261469,1
12,113.41592359542847,4.224711488623462,3.2943731943766275,0.8939794569746963,0.6,False,auto,,"{'alpha': 0.6, 'fit_intercept': False, 'solver': 'auto'}",0.706622744127149,0.708068605547813,0.70984168348927,0.7081776777214106,0.0013163877869743967,11
13,164.61711025238037,38.089636792784106,14.731841961542765,2.100200187503659,0.6,False,lsqr,,"{'alpha': 0.6, 'fit_intercept': False, 'solver': 'lsqr'}",0.7007204808332537,0.7012299781411365,0.7026418609404432,0.7015307733049445,0.0008127253234246829,30
14,254.64274748166403,41.58048374815468,18.467415889104206,11.894502751668803,0.6,False,svd,,"{'alpha': 0.6, 'fit_intercept': False, 'solver': 'svd'}",0.706622744127149,0.708068605547813,0.70984168348927,0.7081776777214106,0.0013163877869743967,11
15,44.99794872601827,4.713129775395758,3.4418052037556968,2.4721710818165175,0.6,True,auto,,"{'alpha': 0.6, 'fit_intercept': True, 'solver': 'auto'}",0.7071905059310444,0.7083480477469406,0.7094522668348825,0.7083302735042891,0.0009234455549043947,7
16,154.10286013285318,4.029846296927743,13.85740613937378,4.014324108313857,0.6,True,lsqr,,"{'alpha': 0.6, 'fit_intercept': True, 'solver': 'lsqr'}",0.7013592698709074,0.7019497111817712,0.7038227202161135,0.702377233756264,0.0010501519142802668,25
17,254.754457394282,38.969894882825656,31.34434660275777,9.749227349545544,0.6,True,svd,,"{'alpha': 0.6, 'fit_intercept': True, 'solver': 'svd'}",0.7071905059310444,0.7083480477469406,0.7094522668348825,0.7083302735042891,0.0009234455549043947,7
18,109.73254823684692,16.479740857383025,5.237897713979085,0.39449226520015407,0.8,False,auto,,"{'alpha': 0.8, 'fit_intercept': False, 'solver': 'auto'}",0.7063892179196548,0.7081898459347716,0.7094342313828598,0.7080044317457621,0.0012500161502661798,19
19,156.0581041177114,13.928782709842736,18.77511501312256,6.173906380955737,0.8,False,lsqr,,"{'alpha': 0.8, 'fit_intercept': False, 'solver': 'lsqr'}",0.7008476514807208,0.7012048739587797,0.7026671314117771,0.7015732189504259,0.0007871405336330585,29
20,177.89751648902893,6.316570563017726,10.959920406341553,4.840176135288062,0.8,False,svd,,"{'alpha': 0.8, 'fit_intercept': False, 'solver': 'svd'}",0.7063892179196548,0.7081898459347716,0.7094342313828598,0.7080044317457621,0.0012500161502661798,19
21,149.49593194325766,47.56942512721654,10.059133450190226,4.29665844260309,0.8,True,auto,,"{'alpha': 0.8, 'fit_intercept': True, 'solver': 'auto'}",0.70682768148325,0.7080871235160439,0.7093513493477216,0.7080887181156719,0.0010302837083711741,13
22,153.45686729749045,14.097192179639347,26.123600959777832,22.153666602356072,0.8,True,lsqr,,"{'alpha': 0.8, 'fit_intercept': True, 'solver': 'lsqr'}",0.7014596941635438,0.7018464914536655,0.7040831538097857,0.7024631131423317,0.0011563741779271495,23
23,288.5825086434682,44.04082437770403,7.205769936243693,2.3540996328562813,0.8,True,svd,,"{'alpha': 0.8, 'fit_intercept': True, 'solver': 'svd'}",0.70682768148325,0.7080871235160439,0.7093513493477216,0.7080887181156719,0.0010302837083711741,13
24,121.17034316062927,37.49949654386502,9.507495005925497,4.289260342103542,1.0,False,auto,,"{'alpha': 1.0, 'fit_intercept': False, 'solver': 'auto'}",0.7066445457702626,0.7080068687365956,0.7094786885933132,0.7080433677000572,0.0011573217691758985,17
