,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_loss,param_penalty,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
0,254.3407802581787,150.99996923416845,5.594368060429891,1.5696868852178745,0.0001,hinge,elasticnet,"{'alpha': 0.0001, 'loss': 'hinge', 'penalty': 'elasticnet'}",,,,,,21,,,,,,21
1,151.71206601460776,35.826629103020764,18.659520705540974,16.788955618818875,0.0001,hinge,l2,"{'alpha': 0.0001, 'loss': 'hinge', 'penalty': 'l2'}",,,,,,30,,,,,,30
2,116.32452178001404,48.312277458883315,17.38846453030904,12.002601329676892,0.0001,log,elasticnet,"{'alpha': 0.0001, 'loss': 'log', 'penalty': 'elasticnet'}",0.6391530114611307,0.6509181934045202,0.6460773785310815,0.6453828611322442,0.004828156470347,4,-0.8261354732795873,-0.8184381283880343,-0.8178094999517408,-0.820794367206454,0.003785441761192823,3
3,97.39643979072571,65.15356023056432,22.12899645169576,13.144932606251677,0.0001,log,l2,"{'alpha': 0.0001, 'loss': 'log', 'penalty': 'l2'}",0.6335153357810981,0.6453121146182733,0.6378928611453188,0.6389067705148967,0.004869086628283564,6,-0.8735397633226578,-0.858293394639561,-0.8534691123315082,-0.8617674234312424,0.00855411849486186,5
4,199.54692808787027,189.52134640074644,50.06219641367594,5.95438821349633,0.0001,modified_huber,elasticnet,"{'alpha': 0.0001, 'loss': 'modified_huber', 'penalty': 'elasticnet'}",0.5846538658077142,0.6019477359510149,0.6070778797335232,0.5978931604974175,0.009593010883551491,11,-8.040468075267157,-8.11196807319626,-7.959934463610602,-8.037456870691338,0.062103972635461295,15
5,68.91239229838054,2.377837606478794,19.289135773976643,16.84196870108029,0.0001,modified_huber,l2,"{'alpha': 0.0001, 'loss': 'modified_huber', 'penalty': 'l2'}",0.5759888521538871,0.6105274373910949,0.5933125461834,0.5932762785761273,0.01410034169920411,12,-8.663839794186554,-7.800605548403388,-8.296176232778445,-8.253540525122794,0.3537010917414887,16
6,68.0127039750417,21.953072654789043,16.52414067586263,14.057528785093057,0.0001,squared_hinge,elasticnet,"{'alpha': 0.0001, 'loss': 'squared_hinge', 'penalty': 'elasticnet'}",,,,,,29,,,,,,29
7,61.13072443008423,10.257719005518899,7.03256368637085,4.921804329009472,0.0001,squared_hinge,l2,"{'alpha': 0.0001, 'loss': 'squared_hinge', 'penalty': 'l2'}",,,,,,28,,,,,,28
8,171.24647545814514,104.2680660553117,5.203642209370931,2.224754282984064,0.001,hinge,elasticnet,"{'alpha': 0.001, 'loss': 'hinge', 'penalty': 'elasticnet'}",,,,,,27,,,,,,27
9,58.772051652272545,4.589145803084676,8.699204285939535,7.880521489736401,0.001,hinge,l2,"{'alpha': 0.001, 'loss': 'hinge', 'penalty': 'l2'}",,,,,,26,,,,,,26
