,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
0,853.4527289867401,26.62581010957249,18.20245091120402,12.281795720290736,eigen,{'solver': 'eigen'},0.6847782792451081,0.6846299333836955,0.6862288897061298,0.6852123674449778,0.0007213366085320409,1,-0.7421508347093063,-0.74629340648072,-0.7403911503754685,-0.7429451305218316,0.0024741781344304755,3
1,873.8171476523081,14.600345102958459,11.757845878601074,6.561860058334764,lsqr,{'solver': 'lsqr'},0.6847782792451081,0.6846299333836955,0.6862288897061298,0.6852123674449778,0.0007213366085320409,1,-0.742150834709306,-0.7462934064807264,-0.7403911503754407,-0.7429451305218243,0.002474178134443004,2
2,655.3383169968923,379.2399069715551,2.445693095525106,1.3685457552231097,svd,{'solver': 'svd'},0.6847782792451081,0.6846299333836955,0.6862288897061298,0.6852123674449778,0.0007213366085320409,1,-0.7421484891304633,-0.7462907744586477,-0.7403889009664034,-0.7429427215185048,0.0024740158304902334,1
