,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_intercept,param_solver,param_positive,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,121.07618816693623,34.79518153602738,14.15518601735433,8.802963877649374,0.2,False,auto,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'auto'}",0.6876926138817785,0.6870114082654973,0.6905845284745064,0.6884295168739274,0.0015489924729504367,3
1,188.1365044116974,23.35976797578109,19.915572961171467,6.332810513915092,0.2,False,lsqr,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'lsqr'}",0.6799716130331985,0.6804870357217639,0.6813426187594952,0.6806004225048192,0.0005654240870433943,27
2,322.07481694221497,38.96321912904325,4.081453164418538,0.4266167547113529,0.2,False,svd,,"{'alpha': 0.2, 'fit_intercept': False, 'solver': 'svd'}",0.6876926138817785,0.6870114082654973,0.6905845284745064,0.6884295168739274,0.0015489924729504367,3
3,51.28572646776835,10.25571752965005,5.992725054423015,5.2007159912488055,0.2,True,auto,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'auto'}",0.6881611851241596,0.6867764634354216,0.6901684474888249,0.688368698682802,0.0013925241739136435,9
4,156.581427971522,2.6499137335731584,10.926527579625448,10.059724405604303,0.2,True,lsqr,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'lsqr'}",0.6832010422223083,0.6838349547970921,0.6851625685284297,0.6840661885159434,0.0008173119098410158,25
5,310.7190754413605,63.59293616300696,9.68542710940043,1.139352000821822,0.2,True,svd,,"{'alpha': 0.2, 'fit_intercept': True, 'solver': 'svd'}",0.6881611851241596,0.6867764634354216,0.6901684474888249,0.688368698682802,0.0013925241739136435,9
6,50.856579860051475,7.338354653789612,8.797725041707357,3.1007816911937107,0.4,False,auto,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'auto'}",0.687523331513487,0.6870856377653881,0.6904640448655308,0.6883576713814686,0.0015001113058817506,11
7,130.53785332043967,4.238110229479761,18.737916707992554,7.851063163924468,0.4,False,lsqr,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'lsqr'}",0.6801709869379797,0.6803924018090978,0.68137617638202,0.6806465217096992,0.0005238021839828164,26
8,275.9756801923116,40.41316389329824,14.681925694147745,6.746282050044217,0.4,False,svd,,"{'alpha': 0.4, 'fit_intercept': False, 'solver': 'svd'}",0.687523331513487,0.6870856377653881,0.6904640448655308,0.6883576713814686,0.0015001113058817506,11
9,100.16507784525554,20.469016423508236,4.144326845804851,1.6005538761540372,0.4,True,auto,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'auto'}",0.6879842697790428,0.6871769215491471,0.6904127686759515,0.6885246533347139,0.0013751817934226538,1
10,158.33405915896097,4.590545065711513,9.494415918986002,6.212738097019297,0.4,True,lsqr,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'lsqr'}",0.6833637939586531,0.68372018482272,0.6853283586712476,0.6841374458175403,0.0008545793042355983,24
11,306.5972553094228,15.824085963545398,17.38756799697876,2.0321470330949096,0.4,True,svd,,"{'alpha': 0.4, 'fit_intercept': True, 'solver': 'svd'}",0.6879842697790428,0.6871769215491471,0.6904127686759515,0.6885246533347139,0.0013751817934226538,1
12,58.53857469558716,18.792453262741915,12.172489404678345,10.06741064312978,0.6,False,auto,,"{'alpha': 0.6, 'fit_intercept': False, 'solver': 'auto'}",0.6881481713135221,0.6870111282686063,0.6901045913058642,0.6884212969626642,0.0012775827711958387,5
13,126.00340700149536,9.695601376312027,18.84475827217102,5.35973570262984,0.6,False,lsqr,,"{'alpha': 0.6, 'fit_intercept': False, 'solver': 'lsqr'}",0.6802505006818004,0.6802439428093162,0.6811382528697755,0.6805442321202974,0.00042004463217677984,28
