,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_fit_intercept,param_penalty,param_solver,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
0,230.86783289909363,107.4001114876796,9.083400885264078,2.058587793945031,0.01,False,l2,lbfgs,"{'C': 0.01, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'lbfgs'}",0.6767302031903171,0.6737973114091292,0.6787077950250363,0.6764117698748274,0.0020173021865572812,32,-0.744841651975634,-0.7476919005048532,-0.7432446574283801,-0.7452594033029558,0.001839452794342005,36
1,167.85516182581583,95.31560219986258,12.822606960932413,6.858030111208547,0.01,False,l2,sag,"{'C': 0.01, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'sag'}",0.6767050079270266,0.6738249808150671,0.6787077950250363,0.6764125945890433,0.002004095443908478,31,-0.7448387401615844,-0.7476846807716817,-0.7432455051388206,-0.7452563086906956,0.0018361813059036473,35
2,239.90767526626587,139.0957542689049,19.655128002166748,12.125184931720872,0.01,False,l2,saga,"{'C': 0.01, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.6766773408176862,0.6737973114091292,0.6786826016660058,0.676385751297607,0.002005040907254884,33,-0.7448377112345752,-0.7476847900649577,-0.7432452092377222,-0.7452559035124183,0.0018364155423587186,34
3,100.65875887870789,20.720162061670827,9.95794908205668,5.187909122522045,0.01,True,l2,lbfgs,"{'C': 0.01, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'lbfgs'}",0.6766732368970398,0.673392738276033,0.6787040815376589,0.676256685570244,0.0021882608111765344,36,-0.7445640554886677,-0.7472404190110203,-0.7428802450997284,-0.7448949065331388,0.0017953413685422007,33
4,121.14257629712422,1.9070494590256672,13.205422719319662,7.040909259425926,0.01,True,l2,sag,"{'C': 0.01, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'sag'}",0.6767033758524302,0.6734693150114245,0.678697971875442,0.6762902209130989,0.002154489251668059,35,-0.7445755303247769,-0.7471771032134491,-0.7429247599441415,-0.7448924644941224,0.0017504173351480976,31
5,144.35519289970398,3.362253246112856,20.896204233169556,0.7010740431524936,0.01,True,l2,saga,"{'C': 0.01, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.6767562382250611,0.6734958268489599,0.6787256412813799,0.676325902118467,0.0021566380661987242,34,-0.7445755376722326,-0.747178474231038,-0.7429252596810398,-0.7448930905281035,0.0017508261600899216,32
6,115.32384705543518,9.061213263250483,14.764777421951294,7.453237699275127,0.1,False,l2,lbfgs,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'lbfgs'}",0.6961823357047857,0.6952646528925128,0.7000932733039891,0.6971800873004291,0.0020937247438457787,30,-0.7048637905452703,-0.7060970616235611,-0.7027366802832489,-0.7045658441506933,0.0013879528638996088,30
7,200.00236837069193,8.498666034108386,8.973701397577921,3.658055067888542,0.1,False,l2,sag,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'sag'}",0.6970989109123672,0.695806737307101,0.700807291708634,0.6979043133093673,0.0021194167195234077,28,-0.7033486463152773,-0.7048633394706204,-0.7018441926713938,-0.7033520594857637,0.001232563882352478,27
8,430.40896646181744,63.02422471546251,10.728586117426554,0.872427352823234,0.1,False,l2,saga,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.6971771298507287,0.69575635058904,0.700807291708634,0.6979135907161341,0.0021267788637760565,27,-0.7033630644036263,-0.7048769397322867,-0.7018591943790642,-0.7033663995049925,0.0012319916386079558,28
9,182.8886822859446,47.231315524371226,16.68317699432373,4.767500697892531,0.1,True,l2,lbfgs,"{'C': 0.1, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'lbfgs'}",0.6969907143210555,0.6957451465655708,0.7008294638950799,0.6978551082605687,0.0021637857778728214,29,-0.7039364007710894,-0.7055726408331646,-0.7021136987207914,-0.7038742467750151,0.0014127909667529662,29
10,208.86896109580994,6.353110009961468,8.090327421824137,1.9105694428510365,0.1,True,l2,sag,"{'C': 0.1, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'sag'}",0.6966134496316543,0.6972471056765447,0.701093487097402,0.6983180141352004,0.0019795315302264626,26,-0.7031214639674727,-0.7044203932901463,-0.701519154954302,-0.7030203374039736,0.0011865821805300098,25
11,421.8621509869893,17.68993501597943,7.695791562398274,3.182549043592842,0.1,True,l2,saga,"{'C': 0.1, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.6966398001667496,0.6972747750824825,0.7010971207127116,0.6983372319873146,0.001968677664208918,25,-0.703129820845954,-0.7044315108846264,-0.7015318689255178,-0.703031066885366,0.0011858316719514316,26
12,110.4746642112732,1.5163442870894437,13.09298570950826,4.415834718389366,1.0,False,l2,lbfgs,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7019160547946605,0.698605388702052,0.7037493022905245,0.7014235819290789,0.002128670773654829,20,-0.6977173827232706,-0.700085629252777,-0.6969558812758777,-0.6982529644173083,0.0013326580989304973,18
